Manufacturing Components and Supplies,Extrusions,Cold extrusions,Stainless steel cold extrusions,31111713
Manufacturing Components and Supplies,Extrusions,Cold extrusions,Steel cold extrusions,31111714
Manufacturing Components and Supplies,Extrusions,Cold extrusions,Tin cold extrusions,31111715
Manufacturing Components and Supplies,Extrusions,Cold extrusions,Titanium cold extrusions,31111716
Manufacturing Components and Supplies,Extrusions,Cold extrusions,Zinc cold extrusions,31111717
Manufacturing Components and Supplies,Machined castings,,Machined castings,31120000
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Machined v process castings,31121000
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Non ferrous alloy v process machined castings,31121001
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Ferrous alloy v process machined castings,31121002
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Steel v process machined castings,31121003
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Stainless steel v process machined castings,31121004
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Iron v process machined castings,31121005
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Aluminum v process machined castings,31121006
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Magnesium v process machined castings,31121007
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Titanium v process machined castings,31121008
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Beryllium v process machined castings,31121009
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Copper v process machined castings,31121010
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Brass v process machined castings,31121011
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Bronze v process machined castings,31121012
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Zinc v process machined castings,31121013
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Tin v process machined castings,31121014
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Lead v process machined castings,31121015
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Precious metal v process machined castings,31121016
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Composite v process machined castings,31121017
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Nickel alloy v process machined castings,31121018
Manufacturing Components and Supplies,Machined castings,Machined v process castings,Non metallic v process machined castings,31121019
Manufacturing Components and Supplies,Machined castings,Machined die castings,Machined die castings,31121100
Manufacturing Components and Supplies,Machined castings,Machined die castings,Aluminum die machined castings,31121101
Manufacturing Components and Supplies,Machined castings,Machined die castings,Ferrous alloy die machined castings,31121102
Manufacturing Components and Supplies,Machined castings,Machined die castings,Iron die machined castings,31121103
Manufacturing Components and Supplies,Machined castings,Machined die castings,Non ferrous alloy die machined castings,31121104
Manufacturing Components and Supplies,Machined castings,Machined die castings,Stainless steel die machined castings,31121105
Manufacturing Components and Supplies,Machined castings,Machined die castings,Steel die machined castings,31121106
Manufacturing Components and Supplies,Machined castings,Machined die castings,Magnesium die machined castings,31121107
Manufacturing Components and Supplies,Machined castings,Machined die castings,Zinc die machined castings,31121108
Manufacturing Components and Supplies,Machined castings,Machined die castings,Tin die machined castings,31121109
Manufacturing Components and Supplies,Machined castings,Machined die castings,Titanium die machined castings,31121110
Manufacturing Components and Supplies,Machined castings,Machined die castings,Beryllium die machined castings,31121111
Manufacturing Components and Supplies,Machined castings,Machined die castings,Precious metal die machined castings,31121112
Manufacturing Components and Supplies,Machined castings,Machined die castings,Copper die machined castings,31121113
Manufacturing Components and Supplies,Machined castings,Machined die castings,Lead die machined castings,31121114
Manufacturing Components and Supplies,Machined castings,Machined die castings,Brass die machined castings,31121115
Manufacturing Components and Supplies,Machined castings,Machined die castings,Bronze die machined castings,31121116
Manufacturing Components and Supplies,Machined castings,Machined die castings,Composite die machined castings,31121117
Manufacturing Components and Supplies,Machined castings,Machined die castings,Nickel alloy die machined castings,31121118
Manufacturing Components and Supplies,Machined castings,Machined die castings,Non metallic die machined castings,31121119
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Machined sand castings,31121200
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Non ferrous alloy sand machined castings,31121201
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Ferrous alloy sand machined castings,31121202
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Steel sand machined castings,31121203
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Stainless steel sand machined castings,31121204
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Iron sand machined castings,31121205
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Aluminum sand machined castings,31121206
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Magnesium sand machined castings,31121207
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Titanium sand machined castings,31121208
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Beryllium sand machined castings,31121209
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Copper sand machined castings,31121210
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Brass sand machined castings,31121211
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Bronze sand machined castings,31121212
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Zinc sand machined castings,31121213
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Tin sand machined castings,31121214
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Lead sand machined castings,31121215
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Precious metal sand machined castings,31121216
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Composite sand machined castings,31121217
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Nickel Alloy sand machined castings,31121218
Manufacturing Components and Supplies,Machined castings,Machined sand castings,Non metallic sand machined castings,31121219
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Machined permanent mold castings,31121300
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Non ferrous alloy permanent mold machined castings,31121301
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Ferrous alloy permanent mold machined castings,31121302
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Steel permanent mold machined castings,31121303
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Stainless steel permanent mold machined castings,31121304
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Iron permanent mold machined castings,31121305
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Aluminum permanent mold machined castings,31121306
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Magnesium permanent mold machined castings,31121307
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Titanium permanent mold machined castings,31121308
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Beryllium permanent mold machined castings,31121309
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Copper permanent mold machined castings,31121310
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Brass permanent mold machined castings,31121311
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Bronze permanent mold machined castings,31121312
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Zinc permanent mold machined castings,31121313
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Tin permanent mold machined castings,31121314
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Lead permanent mold machined castings,31121315
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Precious metal permanent mold machined castings,31121316
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Composite permanent mold machined castings,31121317
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Nickel alloy permanent mold machined castings,31121318
Manufacturing Components and Supplies,Machined castings,Machined permanent mold castings,Non metallic permanent mold machined castings,31121319
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Machined plaster mold castings,31121400
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Non ferrous alloy plaster mold machined castings,31121401
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Ferrous alloy plaster mold machined castings,31121402
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Steel plaster mold machined castings,31121403
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Stainless steel plaster mold machined castings,31121404
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Iron plaster mold machined castings,31121405
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Aluminum plaster mold machined castings,31121406
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Magnesium plaster mold machined castings,31121407
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Titanium plaster mold machined castings,31121408
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Beryllium plaster mold machined castings,31121409
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Copper plaster mold machined castings,31121410
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Brass plaster mold machined castings,31121411
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Bronze plaster mold machined castings,31121412
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Zinc plaster mold machined castings,31121413
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Tin plaster mold machined castings,31121414
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Lead plaster mold machined castings,31121415
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Precious metal plaster mold machined castings,31121416
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Composite plaster mold machined castings,31121417
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Nickel alloy plaster mold machined castings,31121418
Manufacturing Components and Supplies,Machined castings,Machined plaster mold castings,Non metallic plaster mold machined castings,31121419
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Machined shell mold castings,31121500
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Non ferrous alloy shell mold machined castings,31121501
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Ferrous alloy shell mold machined castings,31121502
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Steel shell mold machined castings,31121503
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Stainless steel shell mold machined castings,31121504
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Iron shell mold machined castings,31121505
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Aluminum shell mold machined castings,31121506
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Magnesium shell mold machined castings,31121507
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Titanium shell mold machined castings,31121508
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Beryllium shell mold machined castings,31121509
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Copper shell mold machined castings,31121510
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Brass shell mold machined castings,31121511
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Bronze shell mold machined castings,31121512
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Zinc shell mold machined castings,31121513
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Tin shell mold machined castings,31121514
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Lead shell mold machined castings,31121515
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Precious shell mold machined castings,31121516
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Composite shell mold machined castings,31121517
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Nickel alloy shell mold machined castings,31121518
Manufacturing Components and Supplies,Machined castings,Machined shell mold castings,Non metallic shell mold machined castings,31121519
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Machined investment castings,31121600
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Non ferrous alloy investment machined castings,31121601
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Ferrous alloy investment machined castings,31121602
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Steel investment machined castings,31121603
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Stainless steel investment machined castings,31121604
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Iron investment machined castings,31121605
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Aluminum investment machined castings,31121606
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Magnesium investment machined castings,31121607
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Zinc investment machined castings,31121608
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Tin investment machined castings,31121609
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Lead investment machined castings,31121610
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Precious metal investment machined castings,31121611
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Titanium investment machined castings,31121612
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Composite investment machined castings,31121613
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Nickel alloy investment machined castings,31121614
Manufacturing Components and Supplies,Machined castings,Machined investment castings,Non metallic investment machined castings,31121615
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Machined centrifugal castings,31121700
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Non ferrous alloy centrifugal machined castings,31121701
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Ferrous alloy centrifugal machined castings,31121702
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Steel centrifugal machined castings,31121703
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Stainless steel centrifugal machined castings,31121704
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Iron centrifugal machined castings,31121705
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Aluminum centrifugal machined castings,31121706
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Magnesium centrifugal machined castings,31121707
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Titanium centrifugal machined castings,31121708
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Beryllium centrifugal machined castings,31121709
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Copper centrifugal machined castings,31121710
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Brass centrifugal machined castings,31121711
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Bronze centrifugal machined castings,31121712
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Zinc centrifugal machined castings,31121713
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Tin centrifugal machined castings,31121714
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Lead centrifugal machined castings,31121715
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Precious metal centrifugal machined castings,31121716
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Composite centrifugal machined castings,31121717
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Nickel alloy centrifugal machined castings,31121718
Manufacturing Components and Supplies,Machined castings,Machined centrifugal castings,Non metallic centrifugal machined castings,31121719
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Machined ceramic mold castings,31121800
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Non ferrous alloy ceramic mold machined castings,31121801
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Ferrous alloy ceramic mold machined castings,31121802
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Steel ceramic mold machined castings,31121803
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Stainless steel ceramic mold machined castings,31121804
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Iron ceramic mold machined castings,31121805
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Aluminum ceramic mold machined castings,31121806
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Magnesium ceramic mold machined castings,31121807
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Titanium ceramic mold machined castings,31121808
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Beryllium ceramic mold machined castings,31121809
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Copper ceramic mold machined castings,31121810
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Brass ceramic mold machined castings,31121811
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Bronze ceramic mold machined castings,31121812
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Zinc ceramic mold machined castings,31121813
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Tin ceramic mold machined castings,31121814
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Lead ceramic mold machined castings,31121815
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Precious metal ceramic mold machined castings,31121816
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Composite ceramic mold machined castings,31121817
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Nickel alloy ceramic mold machined castings,31121818
Manufacturing Components and Supplies,Machined castings,Machined ceramic mold castings,Non metallic ceramic mold machined castings,31121819
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Machined graphite mold castings,31121900
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Non ferrous alloy graphite mold machined castings,31121901
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Ferrous alloy graphite mold machined castings,31121902
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Steel graphite mold machined castings,31121903
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Stainless steel graphite mold machined castings,31121904
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Iron graphite mold machined castings,31121905
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Aluminum graphite mold machined castings,31121906
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Magnesium graphite mold machined castings,31121907
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Titanium graphite mold machined castings,31121908
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Beryllium graphite mold machined castings,31121909
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Copper graphite mold machined castings,31121910
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Brass graphite mold machined castings,31121911
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Bronze graphite mold machined castings,31121912
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Zinc graphite mold machined castings,31121913
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Tin graphite mold machined castings,31121914
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Lead graphite mold machined castings,31121915
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Precious metal graphite mold machined castings,31121916
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Composite graphite mold machined castings,31121917
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Nickel alloy metal graphite mold machined castings,31121918
Manufacturing Components and Supplies,Machined castings,Machined graphite mold castings,Non metallic graphite mold machined castings,31121919
Manufacturing Components and Supplies,Forgings,,Forgings,31130000
Manufacturing Components and Supplies,Forgings,Open die forgings,Open die forgings,31131500
Manufacturing Components and Supplies,Forgings,Open die forgings,Non ferrous alloy open die forgings,31131501
Manufacturing Components and Supplies,Forgings,Open die forgings,Ferrous alloy open die forgings,31131502
Manufacturing Components and Supplies,Forgings,Open die forgings,Steel open die forgings,31131503
Manufacturing Components and Supplies,Forgings,Open die forgings,Stainless steel open die forgings,31131504
Manufacturing Components and Supplies,Forgings,Open die forgings,Iron open die forgings,31131505
Manufacturing Components and Supplies,Forgings,Open die forgings,Aluminum open die forgings,31131506
Manufacturing Components and Supplies,Forgings,Open die forgings,Magnesium open die forgings,31131507
Manufacturing Components and Supplies,Forgings,Open die forgings,Titanium open die forgings,31131508
Manufacturing Components and Supplies,Forgings,Open die forgings,Beryllium open die forgings,31131509
Manufacturing Components and Supplies,Forgings,Open die forgings,Copper open die forgings,31131510
Manufacturing Components and Supplies,Forgings,Open die forgings,Brass open die forgings,31131511
Manufacturing Components and Supplies,Forgings,Open die forgings,Bronze open die forgings,31131512
Manufacturing Components and Supplies,Forgings,Open die forgings,Zinc open die forgings,31131513
Manufacturing Components and Supplies,Forgings,Open die forgings,Tin open die forgings,31131514
Manufacturing Components and Supplies,Forgings,Open die forgings,Lead open die forgings,31131515
Manufacturing Components and Supplies,Forgings,Open die forgings,Precious metal open die forgings,31131516
Manufacturing Components and Supplies,Forgings,Closed die forgings,Closed die forgings,31131600
Manufacturing Components and Supplies,Forgings,Closed die forgings,Non ferrous alloy closed die forgings,31131601
Manufacturing Components and Supplies,Forgings,Closed die forgings,Ferrous alloy closed die forgings,31131602
Manufacturing Components and Supplies,Forgings,Closed die forgings,Steel closed die forgings,31131603
Manufacturing Components and Supplies,Forgings,Closed die forgings,Stainless steel closed die forgings,31131604
Manufacturing Components and Supplies,Forgings,Closed die forgings,Iron closed die forgings,31131605
Manufacturing Components and Supplies,Forgings,Closed die forgings,Aluminum closed die forgings,31131606
Manufacturing Components and Supplies,Forgings,Closed die forgings,Magnesium closed die forgings,31131607
Manufacturing Components and Supplies,Forgings,Closed die forgings,Titanium closed die forgings,31131608
Manufacturing Components and Supplies,Forgings,Closed die forgings,Beryllium closed die forgings,31131609
Manufacturing Components and Supplies,Forgings,Closed die forgings,Copper closed die forgings,31131610
Manufacturing Components and Supplies,Forgings,Closed die forgings,Brass closed die forgings,31131611
Manufacturing Components and Supplies,Forgings,Closed die forgings,Bronze closed die forgings,31131612
Manufacturing Components and Supplies,Forgings,Closed die forgings,Zinc closed die forgings,31131613
Manufacturing Components and Supplies,Forgings,Closed die forgings,Tin closed die forgings,31131614
Manufacturing Components and Supplies,Forgings,Closed die forgings,Lead closed die forgings,31131615
Manufacturing Components and Supplies,Forgings,Closed die forgings,Precious metal closed die forgings,31131616
Manufacturing Components and Supplies,Forgings,Impression die forgings,Impression die forgings,31131700
Manufacturing Components and Supplies,Forgings,Impression die forgings,Non ferrous alloy impression die forgings,31131701
Manufacturing Components and Supplies,Forgings,Impression die forgings,Ferrous alloy impression die forgings,31131702
Manufacturing Components and Supplies,Forgings,Impression die forgings,Steel impression die forgings,31131703
Manufacturing Components and Supplies,Forgings,Impression die forgings,Stainless steel impression die forgings,31131704
Manufacturing Components and Supplies,Forgings,Impression die forgings,Iron impression die forgings,31131705
Manufacturing Components and Supplies,Forgings,Impression die forgings,Aluminum impression die forgings,31131706
Manufacturing Components and Supplies,Forgings,Impression die forgings,Magnesium impression die forgings,31131707
Manufacturing Components and Supplies,Forgings,Impression die forgings,Titanium impression die forgings,31131708
Manufacturing Components and Supplies,Forgings,Impression die forgings,Beryllium impression die forgings,31131709
Manufacturing Components and Supplies,Forgings,Impression die forgings,Copper impression die forgings,31131710
Manufacturing Components and Supplies,Forgings,Impression die forgings,Brass impression die forgings,31131711
Manufacturing Components and Supplies,Forgings,Impression die forgings,Bronze impression die forgings,31131712
Manufacturing Components and Supplies,Forgings,Impression die forgings,Zinc impression die forgings,31131713
Manufacturing Components and Supplies,Forgings,Impression die forgings,Tin impression die forgings,31131714
Manufacturing Components and Supplies,Forgings,Impression die forgings,Lead impression die forgings,31131715
Manufacturing Components and Supplies,Forgings,Impression die forgings,Precious metal impression die forgings,31131716
Manufacturing Components and Supplies,Forgings,Drop forgings,Drop forgings,31131800
Manufacturing Components and Supplies,Forgings,Drop forgings,Non ferrous alloy drop forgings,31131801
Manufacturing Components and Supplies,Forgings,Drop forgings,Zinc drop forgings,31131802
Manufacturing Components and Supplies,Forgings,Drop forgings,Ferrous alloy drop forgings,31131803
Manufacturing Components and Supplies,Forgings,Drop forgings,Tin drop forgings,31131804
Manufacturing Components and Supplies,Forgings,Drop forgings,Lead drop forgings,31131805
Manufacturing Components and Supplies,Forgings,Drop forgings,Steel drop forgings,31131806
Manufacturing Components and Supplies,Forgings,Drop forgings,Precious metal drop forgings,31131807
Manufacturing Components and Supplies,Forgings,Drop forgings,Stainless steel drop forgings,31131808
Manufacturing Components and Supplies,Forgings,Drop forgings,Iron drop forgings,31131809
Manufacturing Components and Supplies,Forgings,Drop forgings,Aluminum drop forgings,31131810
Manufacturing Components and Supplies,Forgings,Drop forgings,Magnesium drop forgings,31131811
Manufacturing Components and Supplies,Forgings,Drop forgings,Titanium drop forgings,31131812
Manufacturing Components and Supplies,Forgings,Drop forgings,Beryllium drop forgings,31131813
Manufacturing Components and Supplies,Forgings,Drop forgings,Copper drop forgings,31131814
Manufacturing Components and Supplies,Forgings,Drop forgings,Brass drop forgings,31131815
Manufacturing Components and Supplies,Forgings,Drop forgings,Bronze drop forgings,31131816
Manufacturing Components and Supplies,Forgings,Drop forgings,Cold steel drop forgings,31131817
Manufacturing Components and Supplies,Forgings,Drop forgings,Semi finished drop forgings,31131818
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Rolled ring forgings,31131900
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Aluminum rolled ring forgings,31131901
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Beryllium rolled ring forgings,31131902
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Brass rolled ring forgings,31131903
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Bronze rolled ring forgings,31131904
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Copper rolled ring forgings,31131905
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Iron rolled ring forgings,31131906
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Lead rolled ring forgings,31131907
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Magnesium rolled ring forgings,31131908
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Precious metal rolled ring forgings,31131909
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Stainless steel rolled ring forgings,31131910
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Tin rolled ring forgings,31131911
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Titanium rolled ring forgings,31131912
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Zinc rolled ring forgings,31131913
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Non ferrous alloy rolled ring forgings,31131914
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Ferrous alloy rolled ring forgings,31131915
Manufacturing Components and Supplies,Forgings,Rolled ring forgings,Steel rolled ring forgings,31131916
Manufacturing Components and Supplies,Forgings,Powdered metal components,Powdered metal components,31132000
Manufacturing Components and Supplies,Forgings,Powdered metal components,Ferrous powdered metal components,31132001
Manufacturing Components and Supplies,Forgings,Powdered metal components,Non ferrous powdered metal parts,31132002
Manufacturing Components and Supplies,Moldings,,Moldings,31140000
Manufacturing Components and Supplies,Moldings,Injection moldings,Injection moldings,31141500
Manufacturing Components and Supplies,Moldings,Injection moldings,Plastic injection moldings,31141501
Manufacturing Components and Supplies,Moldings,Injection moldings,Rubber injection moldings,31141502
Manufacturing Components and Supplies,Moldings,Injection moldings,Glass injection moldings,31141503
Manufacturing Components and Supplies,Moldings,Vacuum moldings,Vacuum moldings,31141600
Manufacturing Components and Supplies,Moldings,Vacuum moldings,Plastic vacuum moldings,31141601
Manufacturing Components and Supplies,Moldings,Vacuum moldings,Rubber vacuum moldings,31141602
Manufacturing Components and Supplies,Moldings,Vacuum moldings,Glass vacuum moldings,31141603
Manufacturing Components and Supplies,Moldings,Blow moldings,Blow moldings,31141700
Manufacturing Components and Supplies,Moldings,Blow moldings,Plastic blow moldings,31141701
Manufacturing Components and Supplies,Moldings,Blow moldings,Rubber blow moldings,31141702
Manufacturing Components and Supplies,Moldings,Reaction injection moldings RIM,Reaction injection moldings RIM,31141800
Manufacturing Components and Supplies,Moldings,Reaction injection moldings RIM,Plastic reaction injection moldings,31141801
Manufacturing Components and Supplies,Moldings,Reaction injection moldings RIM,Rubber reaction injection moldings,31141802
Manufacturing Components and Supplies,Rope and chain and cable and wire and strap,,Rope and chain and cable and wire and strap,31150000
Manufacturing Components and Supplies,Rope and chain and cable and wire and strap,Ropes,Ropes,31151500
